company_name,symbol,revenue_cagr,pat_growth,eps_growth,roce,cash_flow,promoter_holding
Mach Travel Solutions Ltd,MACHLTD,,,,,,
Mafia Trends Ltd,MAFIA,,,,,,
Magenta Lifecare Ltd,MAGENTA,,,,,,
Mahamaya Lifesciences Ltd,MAHALIFE,,,,,,
Mahip Industries Ltd,MAHIP,,,,,,
Maiden Forgings Ltd,MAIDEN,,,,,,
Malpani Pipes And Fittings Ltd,MALPANI,,,,,,
Manas Properties Ltd,MANAS,,,,,,
Mangal Compusolution Ltd,MANGALCOMP,,,,,,
M.R.Maniveni Foods Ltd,MANIVENI,,,,,,
Manoj Jewellers Ltd,MANOJJEWEL,,,,,,
Marc Loire Fashions Ltd,MARCLOIRE,,,,,,
Max Alert Systems Ltd,MASL,,,,,,
Mayank Cattle Food Ltd,MCFL,,,,,,
Madhuban Constructions Ltd (ITP),MCL (ITP),,,,,,
Manoj Ceramic Ltd,MCPL,,,,,,
Modern Diagnostic & Research Centre Ltd,MDRC,,,,,,
Mehul Colours Ltd,MEHUL,,,,,,
Meta Infotech Ltd,METAINFO,,,,,,
Methodhub Software Ltd,METHODHUB,,,,,,
Mewar Hi-Tech Engineering Ltd,MHEL,,,,,,
Milestone Furniture Ltd,MILEFUR,,,,,,
Mish Designs Ltd,MISHDESIGN,,,,,,
Misquita Engineering Ltd,MISQUITA,,,,,,
Mittal Sections Ltd,MITTALSTL,,,,,,
Mother Nutri Foods Ltd,MNFL,,,,,,
Monika Alcobev Ltd,MONIKA,,,,,,
M P K Steels (I) Ltd,MPKSTEELS,,,,,,
MRP Agro Ltd,MRP,,,,,,
Majestic Research Services and Solutions Ltd,MRSS,,,,,,
Merritronix Ltd,MRTX,,,,,,
Msafe Equipments Ltd,MSAFE,,,,,,
Monarch Surveyors and Engineering Consultants Ltd,MSECL,,,,,,
Mehul Telecom Ltd,MTL,,,,,,
NACDAC Infrastructure Ltd,NACDAC,,,,,,
Nanta Tech Ltd,NANTA,,,,,,
NAPS Global India Ltd,NAPSGLOBAL,,,,,,
Narmadesh Brass Industries Ltd,NARMADESH,,,,,,
Naturo Indiabull Ltd,NATURO,,,,,,
Navigant Corporate Advisors Ltd,NAVIGANT,,,,,,
Navoday Enterprises Ltd,NAVODAYENT,,,,,,
Nilachal Carbo Metalicks Ltd,NCML,,,,,,
Neetu Yoshi Ltd,NEETUYOSHI,,,,,,
Nouritrans Exim Ltd,NEL,,,,,,
Neptune Logitek Ltd,NEPLOG,,,,,,
Newever Trade Wings Ltd,NEWEVER,,,,,,
Nexxus Petro Industries Ltd,NEXXUS,,,,,,
Naturewings Holidays Ltd,NHL,,,,,,
NIS Management Ltd,NISMGMT,,,,,,
Nisus Finance Services Co Ltd,NISUS,,,,,,
Novateor Research Laboratories Ltd,NOVATEOR,,,,,,
Novus Loyalty Ltd,NOVUS,,,,,,
Neopolitan Pizza And Foods Ltd,NPFL,,,,,,
NSB BPO Solutions Ltd,NSBBPO,,,,,,
Nukleus Office Solutions Ltd,NUKLEUS,,,,,,
Nanavati Ventures Ltd,NVENTURES,,,,,,
Octaware Technologies Ltd,OCTAWARE,,,,,,
Olatech Solutions Ltd,OLATECH,,,,,,
Om Metallogic Ltd,OML,,,,,,
Omnipotent Industries Ltd,OMNIPOTENT,,,,,,
O. P. Chains Ltd,OPCHAINS,,,,,,
Organic Recycling Systems Ltd,ORGANICREC,,,,,,
Oval Projects Engineering Ltd,OVAL,,,,,,
Pace E-Commerce Ventures Ltd,PACE,,,,,,
Pajson Agro India Ltd,PAJSON,,,,,,
PAN HR Solution Ltd,PANHR,,,,,,
Parmeshwar Metal Ltd,PARMESHWAR,,,,,,
Patel Chem Specialities Ltd,PATELCHEM,,,,,,
Patron Exim Ltd,PATRON,,,,,,
P. B. Films Ltd,PBFL,,,,,,
Prospect Consumer Products Ltd,PCL,,,,,,
Pecos Hotels and Pubs Ltd,PECOS,,,,,,
Pune E - Stock Broking Ltd,PESB,,,,,,
Popular Foundations Ltd,PFL,,,,,,
Pearl Green Clubs and Resorts Ltd,PGCRL,,,,,,
Piotex Industries Ltd,PIOTEX,,,,,,
Patdiam Jewellery Ltd,PJL,,,,,,
PlatinumOne Business Services Ltd,POBS,,,,,,
Polymac Thermoformers Ltd,POLYMAC,,,,,,
Paradeep Parivahan Ltd,PPARIVAH,,,,,,
Praruh Technologies Ltd,PRARUH,,,,,,
Prevest Denpro Ltd,PREVEST,,,,,,
Prodocs Solutions Ltd,PRODOCS,,,,,,
Promax Power Ltd,PROMAX,,,,,,
PDP Shipping & Projects Ltd,PSPL,,,,,,
Purple Wave Infocom Ltd,PURPLEWAVE,,,,,,
Pyxis Finvest Ltd,PYXISFIN,,,,,,
Qualitek Labs Ltd,QLL,,,,,,
Quality RO Industries Ltd,QRIL,,,,,,
Quest Flow Controls Ltd,QUESTFLOW,,,,,,
Rachit Prints Ltd,RACHIT,,,,,,
Raconteur Global Resources Ltd,RACONTEUR,,,,,,
Raghuvansh Agrofarms Ltd,RAFL,,,,,,
Rajesh Power Services Ltd,RAJESH,,,,,,
Resourceful Automobile Ltd,RAL,,,,,,
Ranjeet Mechatronics Ltd,RANJEET,,,,,,
Rapid Multimodal logistics Ltd,RAPID,,,,,,
Ravelcare Ltd,RAVEL,,,,,,
Rajeshwari Cans Ltd,RCAN,,,,,,
Riddhi Display Equipments Ltd,RDEL,,,,,,
Rukmani Devi Garg Agro Impex Ltd,RDGAIL,,,,,,
Recode Studios Ltd,RECODE,,,,,,
Reetech International Ltd,REETECH,,,,,,
Relstruct Buildcon Ltd,RELSTRUCT,,,,,,
Repono Ltd,REPONO,,,,,,
Resgen Ltd,RESGEN,,,,,,
Retaggio Industries Ltd,RETAGGIO,,,,,,
Retina Paints Ltd,RETINA,,,,,,
Rex Sealing and Packing Industries Ltd,REXSEAL,,,,,,
Rajnandini Fashion India Ltd,RFIL,,,,,,
Ridings Consulting Engineers India Ltd,RIDINGS,,,,,,
Rikhav Securities Ltd,RIKHAV,,,,,,
Rithwik Facility Management Services Ltd,RITHWIKFMS,,,,,,
R J Bio-Tech Ltd,RJBIOTECH,,,,,,
Macfos Ltd,ROBU,,,,,,
Roni Households Ltd,RONI,,,,,,
Roopshri Resorts Ltd,ROOPSHRI,,,,,,
Royal Sense Ltd,ROYAL,,,,,,
Riddhi Steel and Tube Ltd,RSTL,,,,,,
Ruby Cables Ltd,RUBY,,,,,,
Rudra Gas Enterprise Ltd,RUDRAGAS,,,,,,
Sodhani Academy of Fintech Enablers Ltd,SAFE,,,,,,
Safecure Services Ltd,SAFECURE,,,,,,
Sagar Diamonds Ltd,SAGAR,,,,,,
Sailani Tours N Travels Ltd,SAILANI,,,,,,
Sampat Aluminium Ltd,SAMPAT,,,,,,
Sanasa Tech Feb Ltd (ITP),SANASATECH (ITP),,,,,,
Sancode Technologies Ltd,SANCODE,,,,,,
Sattrix Information Security Ltd,SATTRIX,,,,,,
SBL Infratech Ltd,SBLI,,,,,,
Sanghvi Brands Ltd,SBRANDS,,,,,,
Shri Balaji Valve Components Ltd,SBVCL,,,,,,
Scarnose International Ltd,SCARNOSE,,,,,,
Safety Controls & Devices Ltd,SCDL,,,,,,
SDC Techmedia Ltd,SDC,,,,,,
Sealmatic India Ltd,SEALMATIC,,,,,,
Sunrise Efficient Marketing Ltd,SEML,,,,,,
Supertech Ev Ltd,SEVL,,,,,,
Shashwat Furnishing Solutions Ltd,SFSL,,,,,,
Suyog Gurbaxani Funicular Ropeways Ltd,SGFRL,,,,,,
Shanmuga Hospital Ltd,SHANMUGA,,,,,,
Shanti Spintex Ltd,SHANTIDENM,,,,,,
Shanti Guru Industries Ltd,SHANTIGURU,,,,,,
Sharvaya Metals Ltd,SHARVAYA,,,,,,
Shayona Engineering Ltd,SHAYONAENG,,,,,,
Shelter Pharma Ltd,SHELTER,,,,,,
Shine Fashions (India) Ltd,SHINEFASH,,,,,,
Shipwaves Online Ltd,SHIPWAVES,,,,,,
Shiva Granito Export Ltd,SHIVAEXPO,,,,,,
Shivam Chemicals Ltd,SHIVAM,,,,,,
Shiv Texchem Ltd,SHIVTEXCHEM,,,,,,
Shlokka Dyes Ltd,SHLOKKA,,,,,,
Shoora Designs Ltd,SHOORA,,,,,,
Shree Marutinandan Tubes Ltd,SHREE,,,,,,
Shreenath Paper Products Ltd,SHREENATH,,,,,,
Shree Refrigerations Ltd,SHREEREF,,,,,,
Shreeshay Engineers Ltd,SHREESHAY,,,,,,
Shining Tools Ltd,SHTL,,,,,,
Siddharth Education Services Ltd,SIDDH,,,,,,
Sihora Industries Ltd,SIHORA,,,,,,
Silver Pearl Hospitality & Luxury Spaces Ltd,SILVERPRL,,,,,,
Sirohia & Sons Ltd,SIROHIA,,,,,,
Shantidoot Infra Services Ltd,SISL,,,,,,
Siyaram Recycling Industries Ltd,SIYARAM,,,,,,
SK International Export Ltd,SKIEL,,,,,,
Shree Krishna Infrastructure Ltd,SKIFL,,,,,,
Super Fine Knitters Ltd,SKL,,,,,,
SK Minerals & Additives Ltd,SKM,,,,,,
Sahara Maritime Ltd,SMARITIME,,,,,,
SM Auto Stamping Ltd,SMAUTO,,,,,,
Sungold Media and Entertainment Ltd,SMEL,,,,,,
SMR Jewels Ltd,SMR,,,,,,
Sodhani Capital Ltd,SODHACAP,,,,,,
Solarium Green Energy Ltd,SOLARIUM,,,,,,
Solvex Edibles Ltd,SOLVEX,,,,,,
Sonalis Consumer Products Ltd,SONALIS,,,,,,
Spicy Entertainment and Media Ltd,SPICY,,,,,,
Spinaroo Commercial Ltd,SPINAROO,,,,,,
Maruti Interior Products Ltd,SPITZE,,,,,,
Swashthik Plascon Ltd,SPL,,,,,,
Speciality Medicines Ltd,SPML,,,,,,
SRG Fingrow Finance Ltd,SRGFFL,,,,,,
Srigee Dlm Ltd,SRIGEE,,,,,,
Samruddhi Realty Ltd,SRL,,,,,,
Silicon Rental Solutions Ltd,SRSOLTD,,,,,,
Share Samadhan Ltd,SSL,,,,,,
SSMD Agrotech India Ltd,SSMD,,,,,,
SSPN Finance Ltd,SSPNFIN,,,,,,
Safa Systems & Technologies Ltd,SSTL,,,,,,
Storage Technologies and Automation Ltd,STAL,,,,,,
Stanbik Agro Ltd,STANBIK,,,,,,
Star Imaging And Path Lab Ltd,STARIMAGIN,,,,,,
Stellar Capital Services Ltd,STELLAR,,,,,,
Steelman Telecom Ltd,STML,,,,,,
Subam Papers Ltd,SUBAM,,,,,,
Subh Tex (India) Ltd,SUBHTEX,,,,,,
Sudarshan Pharma Industries Ltd,SUDARSHAN,,,,,,
Sugs Lloyd Ltd,SUGSLLOYD,,,,,,
Suich Industries Ltd,SUICH,,,,,,
Sunita Tools Ltd,SUNITATOOL,,,,,,
Sun Retail Ltd,SUNRETAIL,,,,,,
Sunsky Logistics Ltd,SUNSKY,,,,,,
Super Iron Foundry Ltd,SUPERIRON,,,,,,
Supernova Advertising Ltd (ITP),SUPERNOVA (ITP),,,,,,
Supershakti Metaliks Ltd,SUPERSHAKT,,,,,,
Susan Electricals India Ltd,SUSAN,,,,,,
Suumaya Corporation Ltd,SUUMAYA,,,,,,
S. V. J. ENTERPRISES Ltd,SVJ,,,,,,
Shri Venkatesh Refineries Ltd,SVRL,,,,,,
SVS Ventures Ltd,SVS,,,,,,
New Swan Multitech Ltd,SWANAGRO,,,,,,
Swasth Foodtech India Ltd,SWASTH,,,,,,
Swastika Castal Ltd,SWASTIKAAL,,,,,,
Sysco Industries Ltd,SYSCO,,,,,,
Systematic Industries Ltd,SYSTEMATIC,,,,,,
Takyon Networks Ltd,TAKYON,,,,,,
Tanvi Foods (India) Ltd,TANVI,,,,,,
Tarini International Ltd,TARINI,,,,,,
Techknowgreen Solutions Ltd,TECHKGREEN,,,,,,
Technichem Organics Ltd,TECHNICHEM,,,,,,
Technopack Polymers Ltd,TECHNOPACK,,,,,,
Telge Projects Ltd,TELGE,,,,,,
Tentiwala Metal Products Ltd,TENTIMETAL,,,,,,
TGIF Agribusiness Ltd,TGIF,,,,,,
Three M Paper Boards Ltd,THREEMPAPE,,,,,,
Times Green Energy (India) Ltd,TIMESGREEN,,,,,,
Tipco Engineering India Ltd,TIPCO,,,,,,
Titaanium Ten Enterprise Ltd,TITAANIUM,,,,,,
Trident Lifeline Ltd,TLL,,,,,,
Game Changers Texfab Ltd,TRADEUNO,,,,,,
Transvoy Logistics India Ltd,TRANSVOY,,,,,,
Travels & Rentals Ltd,TRAVELS,,,,,,
True Colors Ltd,TRUECOLORS,,,,,,
Toss The Coin Ltd,TTC,,,,,,
UHM Vacation Ltd,UHMVL,,,,,,
Umiya Mobile Ltd,UML,,,,,,
Unified Data Tech Solutions Ltd,UNIFIED,,,,,,
Unisem Agritech Ltd,UNISEM,,,,,,
Unishire Urban Infra Ltd,UNISHIRE,,,,,,
Vahh Chemicals Ltd,VAHH,,,,,,
Valencia India Ltd,VALINDIA,,,,,,
Valplast Technologies Ltd,VALPLAST,,,,,,
Vandan Foods Ltd,VANDAN,,,,,,
Leo Dryfruits & Spices Trading Ltd,VANDU,,,,,,
Vanta Bioscience Ltd,VANTABIO,,,,,,
Varyaa Creations Ltd,VARYAA,,,,,,
Vashishtha Luxury Fashion Ltd,VASHISHTHA,,,,,,
Vedant Asset Ltd,VEDANTASSET,,,,,,
Veefin Solutions Ltd,VEEFIN,,,,,,
Veerkrupa Jewellers Ltd,VEERKRUPA,,,,,,
Vidli Restaurants Ltd,VIDLIPP,,,,,,
Vivaa Tradecom Ltd,VIVAA,,,,,,
Virtuoso Optoelectronics Ltd,VOEPL,,,,,,
Vegorama Punjabi Angithi Ltd,VPAL,,,,,,
Vrundavan Plantation Ltd,VPL,,,,,,
Vruddhi Engineering Works Ltd,VRUDDHI,,,,,,
VVIP Infratech Ltd,VVIPIL,,,,,,
Waa Solar Ltd,WAA,,,,,,
Waaree Technologies Ltd,WAAREE,,,,,,
Web Element Solutions Ltd (ITP),WEBSL (ITP),,,,,,
Womens Next Loungeries Ltd,WOMENSNEXT,,,,,,
Workmates Core2Cloud Solution Ltd,WORKMATES,,,,,,
Western Overseas Study Abroad Ltd,WOSAL,,,,,,
Yaashvi Jewellers Ltd,YAASHVI,,,,,,
Yajur Fibres Ltd,YAJUR,,,,,,
Yashhtej Industries (India) Ltd,YASHHTEJ,,,,,,
Yash Highvoltage Ltd,YASHHV,,,,,,
Yug Decor Ltd,YUG,,,,,,
DSM Fresh Foods Ltd,ZAPPFRESH,,,,,,
Zelio E Mobility Ltd,ZELIO,,,,,,
Zinema Media And Entertainment Ltd,ZINEMA,,,,,,
Avience Biomedicals Limited,AVIENCE,,,,,,
Clay Craft India Limited,CLAYCRAFT,,,,,,
Utkal Speciality Industries India Limited,UTKAL,,,,,,
GenXAI Analytics Limited,GENXAI,,,,,,
Q-Line Biotech Limited,QLINE,,,,,,
Bio Medica Laboratories Limited,BMLL,,,,,,
Teamtech Formwork Solutions Limited,TEAMTECH,,,,,,
NFP Sampoorna Foods Limited,NFPSAMPOOR,,,,,,
RFBL Flexi Pack Limited,RFBL,,,,,,
Simca Advertising Limited,SIMCA,,,,,,
Value 360 Communications Limited,VALUE360,,,,,,
Amba Auto Sales and Services Limited,AMBAAUTO,,,,,,
Adisoft Technologies Limited,ADISOFT,,,,,,
Vivid Electromech Limited,VIVIDEL,,,,,,
Apsis Aerocom Limited,APSISAERO,,,,,,
Srinibas Pradhan Constructions Limited,SPCON,,,,,,
Acetech E-Commerce Limited,ACETEC,,,,,,
Striders Impex Limited,STRIDERS,,,,,,
Yaap Digital Limited,YAAP,,,,,,
Mobilise App Lab Limited,MOBILISE,,,,,,
Manilam Industries India Limited,MANILAM,,,,,,
Marushika Technology Limited,MARUSHIKA,,,,,,
Biopol Chemicals Limited,BIOPOL,,,,,,
Grover Jewells Limited,GJL,,,,,,
Brandman Retail Limited,BRANDMAN,,,,,,
C K K Retail Mart Limited,CKKRETAIL,,,,,,
KRM Ayurveda Limited,KRMAYURVED,,,,,,
Armour Security (India) Limited,ARMOUR,,,,,,
Avana Electrosystems Limited,AVANA,,,,,,
Victory Electric Vehicles International Limited,VICTORYEV,,,,,,
E To E Transportation Infrastructure Limited,E2ERAIL,,,,,,
Dhara Rail Projects Limited,DHARARAIL,,,,,,
EPW India Limited,EPWINDIA,,,,,,
Sundrex Oil Company Limited,SOCL,,,,,,
Shyam Dhani Industries Limited,SHYAMDHANI,,,,,,
Marc Technocrats Limited,MARC,,,,,,
Ashwini Container Movers Limited,ASHWINI,,,,,,
Exim Routes Limited,EXIMROUTES,,,,,,
Encompass Design India Limited,ENCOMPAS,,,,,,
Flywings Simulator Training Centre Limited,FWSTC,,,,,,
Shri Kanha Stainless Limited,SHRIKANHA,,,,,,
Neochem Bio Solutions Limited,NEOCHEM,,,,,,
Invicta Diagnostic Limited,INVICTA,,,,,,
Speb Adhesives Limited,SPEB,,,,,,
Clear Secured Services Limited,CSSL,,,,,,
Curis Lifesciences Limited,CURIS,,,,,,
Finbud Financial Services Limited,FINBUD,,,,,,
Shreeji Global FMCG Limited,SHETHJI,,,,,,
Jayesh Logistics Limited,JAYESH,,,,,,
Greenleaf Envirotech Limited,GREENLEAF,,,,,,
Sheel Biotech Limited,SHEEL,,,,,,
Munish Forge Limited,MUNISH,,,,,,
B.A.G. Convergence Limited,BAGDIGITAL,,,,,,
Vijaypd Ceutical Limited,VIJAYPD,,,,,,
Suba Hotels Limited,SUBAHOTELS,,,,,,
Manas Polymers and Energies Limited,MPEL,,,,,,
Gurunanak Agriculture India Limited,GURUNANAK,,,,,,
Ecoline Exim Limited,ECOLINE,,,,,,
Matrix Geo Solutions Limited,MGSL,,,,,,
Prime Cable Industries Limited,PRIMECAB,,,,,,
Siddhi Cotspin Limited,SIDDHICOTS,,,,,,
TechD Cybersecurity Limited,TECHD,,,,,,
Galaxy Medicare Limited,GML,,,,,,
Taurian MPS Limited,TAURIAN,,,,,,
Vigor Plast India Limited,VIGOR,,,,,,
Optivalue Tek Consulting Limited,OPTIVALUE,,,,,,
Snehaa Organics Limited,SNEHAA,,,,,,
Sattva Engineering Construction Limited,SATTVAENGG,,,,,,
Current Infraprojects Limited,CURRENT,,,,,,
Shivashrit Foods Limited,SHIVASHRIT,,,,,,
Anondita Medicare Limited,ANONDITA,,,,,,
Classic Electrodes (India) Limited,CLASSICEIL,,,,,,
ARC Insulation & Insulators Limited,ARCIIL,,,,,,
Studio LSD Limited,STUDIOLSD,,,,,,
Mahendra Realtors & Infrastructure Limited,MRIL,,,,,,
ANB Metal Cast Limited,AMCL,,,,,,
Medistep Healthcare Limited,MEDISTEP,,,,,,
Connplex Cinemas Limited,CONNPLEX,,,,,,
Sawaliya Food Products Limited,SAWALIYA,,,,,,
Aaradhya Disposal Industries Limited,AARADHYA,,,,,,
Parth Electricals & Engineering Limited,PARTH,,,,,,
Jyoti Global Plast Limited,JYOTIGLOBL,,,,,,
Bhadora Industries Limited,BHADORA,,,,,,
FlySBS Aviation Limited,FLYSBS,,,,,,
Cash Ur Drive Marketing Limited,CUDML,,,,,,
Renol Polychem Limited,RNPL,,,,,,
Kaytex Fabrics Limited,KAYTEX,,,,,,
Sellowrap Industries Limited,SELLOWRAP,,,,,,
TSC India Limited,TSC,,,,,,
Savy Infra and Logistics Limited,SAVY,,,,,,
Spunweb Nonwoven Limited,SPUNWEB,,,,,,
Smarten Power Systems Limited,SMARTEN,,,,,,
Happy Square Outsourcing Services Limited,WHITEFORCE,,,,,,
Emkay Tools Limited,ETL,,,,,,
Cedaar Textile Limited,CEDAAR,,,,,,
Silky Overseas Limited,SILKY,,,,,,
Pushpa Jewellers Limited,PUSHPA,,,,,,
Moving Media Entertainment Limited,MMEL,,,,,,
Pro FX Tech Limited,PROFX,,,,,,
Rama Telecom Limited,RTL,,,,,,
Suntech Infra Solutions Limited,SUNTECH,,,,,,
Shri Hare-Krishna Sponge Iron Limited,SHKSIL,,,,,,
Aakaar Medical Technologies Limited,AAKAAR,,,,,,
Mayasheel Ventures Limited,MAYASHEEL,,,,,,
Safe Enterprises Retail Fixtures Limited,SAFEENTP,,,,,,
Influx Healthtech Limited,INFLUX,,,,,,
Eppeltone Engineers Limited,EEPL,,,,,,
Patil Automation Limited,PATILAUTOM,,,,,,
Samay Project Services Limited,SAMAY,,,,,,
Monolithisch India Limited,MONOLITH,,,,,,
Jainik Power Cables Limited,JAINIK,,,,,,
Sacheerome Limited,SACHEEROME,,,,,,
Ganga Bath Fittings Limited,GANGABATH,,,,,,
Neptune Petrochemicals Limited,NEPTUNE,,,,,,
N R Vandana Tex Industries Limited,NRVANDANA,,,,,,
NIKITA GREENTECH RECYCLING LIMITED,NIKITA,,,,,,
Blue Water Logistics Limited,BLUEWATER,,,,,,
Dar Credit & Capital Limited,DCCL,,,,,,
Accretion Pharmaceuticals Limited,ACCPL,,,,,,
Integrity Infrabuild Developers Limited,INTEGRITY,,,,,,
Virtual Galaxy Infotech Limited,VGINFOTECH,,,,,,
Arunaya Organics Limited,ARUNAYA,,,,,,
Iware Supplychain Services Limited,IWARE,,,,,,
Tankup Engineers Limited,TANKUP,,,,,,
ATC Energies System Limited,ATCENERGY,,,,,,
Shri Ahimsa Naturals Limited,SHRIAHIMSA,,,,,,
Rapid Fleet Management Services Limited,RAPIDFLEET,,,,,,
Active Infrastructures Limited,ACTIVEINFR,,,,,,
Grand Continent Hotels Limited,GCHOTELS,,,,,,
Divine Hira Jewellers Limited,DIVINEHIRA,,,,,,
Balaji Phosphates Limited,BALAJIPHOS,,,,,,
HP Telecom India Limited,HPTL,,,,,,
Tejas Cargo India Limited,TEJASCARGO,,,,,,
Royal Arc Electrodes Limited,ROYALARC,,,,,,
P S Raj Steels Limited,PSRAJ,,,,,,
Voler Car Limited,VOLERCAR,,,,,,
Maxvolt Energy Industries Limited,MAXVOLT,,,,,,
Chandan Healthcare Limited,CHANDAN,,,,,,
Eleganz Interiors Limited,ELGNZ,,,,,,
Readymix Construction Machinery Limited,READYMIX,,,,,,
Ken Enterprises Limited,KEN,,,,,,
Chamunda Electrical Limited,CHAMUNDA,,,,,,
Rexpro Enterprises Limited,REXPRO,,,,,,
EMA Partners India Limited,EMAPARTNER,,,,,,
Kabra Jewels Limited,KKJEWELS,,,,,,
Barflex Polyfilms Limited,BARFLEX,,,,,,
Sat Kartar Life Limited,SATKARTAR,,,,,,
Delta Autocorp Limited,DELTIC,,,,,,
Anya Polytech & Fertilizers Limited,ANYA,,,,,,
Newmalayalam Steel Limited,NMSTEEL,,,,,,
Identical Brains Studios Limited,IDENTICAL,,,,,,
Supreme Facility Management Limited,SFML,,,,,,
Purple United Sales Limited,PURPLEUTED,,,,,,
Dhanlaxmi Crop Science Limited,DHANLAXMI,,,,,,
Emerald Tyre Manufacturers Limited,ETML,,,,,,
Ganesh Infraworld Limited,GANESHIN,,,,,,
Agarwal Toughened Glass India Limited,AGARWALTUF,,,,,,
Abha Power and Steel Limited,ABHAPOWER,,,,,,
Apex Ecotech Limited,APEXECO,,,,,,
C2C Advanced Systems Limited,C2C,,,,,,
Rajputana Biodiesel Limited,RAJPUTANA,,,,,,
Innovative Tyres & Tubes Limited,ITTL,,,,,,
Lamosaic India Limited,LAMOSAIC,,,,,,
Onyx Biotec Limited,ONYX,,,,,,
Neelam Linens and Garments (India) Limited,NEELAM,,,,,,
Usha Financial Services Limited,USHAFIN,,,,,,
United Heat Transfer Limited,UHTL,,,,,,
Danish Power Limited,DANISH,,,,,,
OBSC Perfection Limited,OBSCP,,,,,,
Premium Plast Limited,PREMIUM,,,,,,
Freshara Agro Exports Limited,FRESHARA,,,,,,
Lakshya Powertech Limited,LAKSHYA,,,,,,
Pranik Logistics Limited,PRANIK,,,,,,
Paramount Dye Tec Limited,PARAMOUNT,,,,,,
Saj Hotels Limited,SAJHOTELS,,,,,,
HVAX Technologies Limited,HVAX,,,,,,
Sahasra Electronic Solutions Limited,SAHASRA,,,,,,
Divyadhan Recycling Industries Limited,DIVYADHAN,,,,,,
Forge Auto International Limited,FORGEAUTO,,,,,,
Unilex Colours and Chemicals Limited,UNILEX,,,,,,
Thinking Hats Entertainment Solutions Limited,THESL,,,,,,
TechEra Engineering (India) Limited,TECHERA,,,,,,
Rappid Valves (India) Limited,RAPPID,,,,,,
Wol 3D India Limited,WOL3D,,,,,,
S D Retail Limited,SDREAMS,,,,,,
Phoenix Overseas Limited,PHOGLOBAL,,,,,,
Bikewo Green Tech Limited,BIKEWO,,,,,,
Avi Ansh Textile Limited,AVIANSH,,,,,,
Kalana Ispat Limited,KALANA,,,,,,
Paramount Speciality Forgings Limited,PSFL,,,,,,
Osel Devices Limited,OSELDEVICE,,,,,,
Pelatro Limited,PELATRO,,,,,,
Deccan Transcon Leasing Limited,DECCANTRAN,,,,,,
Envirotech Systems Limited,ENVIRO,,,,,,
Excellent Wires and Packaging Limited,EXCELLENT,,,,,,
Innomet Advanced Materials Limited,INNOMET,,,,,,
SPP Polymer Limited,SPPPOLY,,,,,,
Gajanand International Limited,GAJANAND,,,,,,
Shubhshree Biofuels Energy Limited,SHUBHSHREE,,,,,,
Aditya Ultra Steel Limited,AUSL,,,,,,
Vision Infra Equipment Solutions Limited,VIESL,,,,,,
My Mudra Fincorp Limited,MYMUDRA,,,,,,
Namo eWaste Management Limited,NAMOEWASTE,,,,,,
Jeyyam Global Foods Limited,JEYYAM,,,,,,
Boss Packaging Solutions Limited,BOSS,,,,,,
Aeron Composite Limited,AERON,,,,,,
Paramatrix Technologies Limited,PARAMATRIX,,,,,,
Indian Phosphate Limited,IPHL,,,,,,
Jay Bee Laminations Limited,JAYBEE,,,,,,
Vdeal System Limited,VDEAL,,,,,,
Ideal Technoplast Industries Limited,IDEALTECHO,,,,,,
QVC Exports Limited,QVCEL,,,,,,
Brace Port Logistics Limited,BRACEPORT,,,,,,
Forcas Studio Limited,FORCAS,,,,,,
Solve Plastic Products Limited,BALCO,,,,,,
Sunlite Recycling Industries Limited,SUNLITE,,,,,,
Positron Energy Limited,POSITRON,,,,,,
Aesthetik Engineers Limited,AESTHETIK,,,,,,
Picturepost Studios Limited,PPSL,,,,,,
Dhariwalcorp Limited,DHARIWAL,,,,,,
Utssav CZ Gold Jewels Limited,UTSSAV,,,,,,
Rajputana Industries Limited,RAJINDLTD,,,,,,
Bulkcorp International Limited,BULKCORP,,,,,,
Sathlokhar Synergys E&C Global Limited,SSEGL,,,,,,
Ashapura Logistics Limited,ASHALOG,,,,,,
S A Tech Software India Limited,SATECH,,,,,,
Esprit Stones Limited,ESPRIT,,,,,,
Trom Industries Limited,TROM,,,,,,
Aprameya Engineering Limited,APRAMEYA,,,,,,
Manglam Infra & Engineering Limited,MIEL,,,,,,
Chetana Education Limited,CHETANA,,,,,,
V.L.Infraprojects Limited,VLINFRA,,,,,,
RNFI Services Limited,RNFI,,,,,,
Kataria Industries Limited,KATARIA,,,,,,
Macobs Technologies Limited,MACOBSTECH,,,,,,
Tunwal E-Motors Limited,TUNWAL,,,,,,
Prizor Viztech Limited,PRIZOR,,,,,,
Sati Poly Plast Limited,SATIPOLY,,,,,,
Sahaj Solar Limited,SAHAJSOLAR,,,,,,
Ganesh Green Bharat Limited,GGBL,,,,,,
Effwa Infra & Research Limited,EFFWA,,,,,,
Dhansa Labs Limited,DHANSA,,,,,,
Nephro Care India Limited,NEPHROCARE,,,,,,
Diensten Tech Limited,DTL,,,,,,
Divine Power Energy Limited,DPEL,,,,,,
Akiko Global Services Limited,AKIKO,,,,,,
Petro Carbon and Chemicals Limited,PCCL,,,,,,
Mason Infratech Limited,MASON,,,,,,
Shivalic Power Control Limited,SPCL,,,,,,
Sylvan Plyboard (India) Limited,SYLVANPLY,,,,,,
Visaman Global Sales Limited,VISAMAN,,,,,,
